subjid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
r1qjmWOCCencgMpurple,"{'dragX': 13, 'dragY': 30, 'timestamp': 1678982337741, 'event': 'dragend'}","{'timestamp': 1678982339156, 'dragY': 6, 'dragX': 21, 'event': 'dragend'}","{'event': 'dragend', 'dragX': 9, 'dragY': -20, 'timestamp': 1678982340212}","{'event': 'dragend', 'timestamp': 1678982341388, 'dragX': 23, 'dragY': -38}","{'dragX': 5, 'timestamp': 1678982342324, 'event': 'dragend', 'dragY': 36}","{'dragY': 18, 'dragX': -15, 'event': 'dragend', 'timestamp': 1678982343421}","{'locations': [{'y': 525, 'name': 'applebasket', 'x': 150}, {'name': 'bananabasket', 'x': 150, 'y': 525}, {'x': 142, 'y': 570.5, 'name': 'apple'}, {'y': 570.5, 'name': 'apple', 'x': 118}, {'y': 570.5, 'x': 108, 'name': 'apple'}, {'name': 'apple', 'y': 570.5, 'x': 116}, {'x': 675, 'y': 570.5, 'name': 'banana'}, {'x': 650, 'y': 570.5, 'name': 'banana'}], 'fails': 0, 'correct': True, 'attempts': 1, 'timestamp': 1678982344550, 'event': 'checkcorrect'}","{'correct': True, 'timestamp': 1678982344553, 'locations': [{'name': 'applebasket', 'x': 150, 'y': 525}, {'name': 'bananabasket', 'x': 150, 'y': 525}, {'y': 570.5, 'x': 142, 'name': 'apple'}, {'x': 118, 'y': 570.5, 'name': 'apple'}, {'x': 108, 'y': 570.5, 'name': 'apple'}, {'name': 'apple', 'x': 116, 'y': 570.5}, {'name': 'banana', 'x': 675, 'y': 570.5}, {'x': 650, 'name': 'banana', 'y': 570.5}], 'attempts': 1, 'fails': 0, 'event': 'success'}",,,,,,,,,,,,,,
r2kR0qQjC9HaEYred,"{'dragY': 16, 'dragX': 9, 'timestamp': 1678904444706, 'event': 'dragend'}","{'event': 'dragend', 'dragX': -3, 'timestamp': 1678904446647, 'dragY': 14}","{'dragY': 8, 'event': 'dragend', 'timestamp': 1678904448897, 'dragX': -1}","{'event': 'dragend', 'timestamp': 1678904451120, 'dragX': -17, 'dragY': -20}","{'dragY': 16, 'event': 'dragend', 'timestamp': 1678904453315, 'dragX': 5}","{'timestamp': 1678904454956, 'dragX': 17, 'event': 'dragend', 'dragY': 12}","{'timestamp': 1678904456047, 'locations': [{'y': 525, 'name': 'applebasket', 'x': 150}, {'name': 'bananabasket', 'y': 525, 'x': 150}, {'y': 570.5, 'x': 159, 'name': 'apple'}, {'x': 158, 'y': 570.5, 'name': 'apple'}, {'x': 175, 'name': 'apple', 'y': 570.5}, {'y': 570.5, 'name': 'apple', 'x': 155}, {'y': 570.5, 'name': 'banana', 'x': 687}, {'x': 658, 'y': 570.5, 'name': 'banana'}], 'correct': True, 'event': 'checkcorrect', 'attempts': 1, 'fails': 0}","{'timestamp': 1678904456065, 'correct': True, 'fails': 0, 'event': 'success', 'locations': [{'name': 'applebasket', 'y': 525, 'x': 150}, {'name': 'bananabasket', 'x': 150, 'y': 525}, {'name': 'apple', 'y': 570.5, 'x': 159}, {'name': 'apple', 'x': 158, 'y': 570.5}, {'name': 'apple', 'y': 570.5, 'x': 175}, {'x': 155, 'y': 570.5, 'name': 'apple'}, {'name': 'banana', 'y': 570.5, 'x': 687}, {'y': 570.5, 'name': 'banana', 'x': 658}], 'attempts': 1}",,,,,,,,,,,,,,
rAKY1xCChRHk9mpurple,"{'dragY': -30, 'event': 'dragend', 'timestamp': 1678817964507, 'dragX': -15}","{'timestamp': 1678817966974, 'event': 'dragend', 'dragX': 1, 'dragY': 2}","{'dragY': 4, 'dragX': 13, 'timestamp': 1678817968142, 'event': 'dragend'}","{'dragX': 19, 'event': 'dragend', 'timestamp': 1678817968677, 'dragY': 26}","{'dragX': -3, 'dragY': -14, 'event': 'dragend', 'timestamp': 1678817969177}","{'dragX': 1, 'timestamp': 1678817970033, 'event': 'dragend', 'dragY': 18}","{'event': 'dragend', 'timestamp': 1678817973902, 'dragY': -17, 'dragX': 29}","{'dragX': 21, 'dragY': 9, 'timestamp': 1678817976247, 'event': 'dragend'}","{'dragY': 7, 'timestamp': 1678817977565, 'event': 'dragend', 'dragX': -5}","{'dragY': -5, 'timestamp': 1678817979972, 'dragX': 17, 'event': 'dragend'}","{'dragY': 29, 'timestamp': 1678817981014, 'event': 'dragend', 'dragX': 1}","{'timestamp': 1678817982603, 'event': 'dragend', 'dragX': 29, 'dragY': -19}","{'timestamp': 1678817993590, 'dragY': -19, 'dragX': -25, 'event': 'dragend'}","{'locations': [{'y': 525, 'name': 'applebasket', 'x': 150}, {'x': 150, 'name': 'bananabasket', 'y': 525}, {'name': 'apple', 'x': 161, 'y': 570.5}, {'name': 'apple', 'x': 173, 'y': 570.5}, {'name': 'apple', 'y': 570.5, 'x': 90}, {'name': 'apple', 'x': 173, 'y': 570.5}, {'y': 570.5, 'x': 675, 'name': 'banana'}, {'name': 'banana', 'x': 601, 'y': 570.5}], 'event': 'checkcorrect', 'correct': True, 'attempts': 1, 'timestamp': 1678817994921, 'fails': 0}","{'fails': 0, 'correct': True, 'attempts': 1, 'event': 'success', 'locations': [{'name': 'applebasket', 'y': 525, 'x': 150}, {'x': 150, 'name': 'bananabasket', 'y': 525}, {'name': 'apple', 'x': 161, 'y': 570.5}, {'y': 570.5, 'x': 173, 'name': 'apple'}, {'name': 'apple', 'x': 90, 'y': 570.5}, {'y': 570.5, 'name': 'apple', 'x': 173}, {'y': 570.5, 'x': 675, 'name': 'banana'}, {'x': 601, 'y': 570.5, 'name': 'banana'}], 'timestamp': 1678817994927}",,,,,,,
rDb40M6BMO5XCVpurple,"{'dragX': 34, 'event': 'dragend', 'dragY': -22, 'timestamp': 1678813778614}","{'event': 'dragend', 'timestamp': 1678813780339, 'dragY': -26, 'dragX': -8}","{'event': 'dragend', 'dragX': 20, 'dragY': 16, 'timestamp': 1678813781719}","{'event': 'dragend', 'dragY': 6, 'dragX': -24, 'timestamp': 1678813783175}","{'event': 'dragend', 'dragX': 8, 'dragY': 24, 'timestamp': 1678813784708}","{'event': 'dragend', 'dragY': 28, 'dragX': -8, 'timestamp': 1678813786532}","{'attempts': 1, 'locations': [{'y': 525, 'x': 150, 'name': 'applebasket'}, {'x': 150, 'name': 'bananabasket', 'y': 525}, {'y': 570.5, 'x': 131, 'name': 'apple'}, {'x': 148, 'name': 'apple', 'y': 570.5}, {'x': 105, 'y': 570.5, 'name': 'apple'}, {'name': 'apple', 'x': 145, 'y': 570.5}, {'y': 570.5, 'name': 'banana', 'x': 680}, {'x': 664, 'name': 'banana', 'y': 570.5}], 'event': 'checkcorrect', 'correct': True, 'timestamp': 1678813787934, 'fails': 0}","{'timestamp': 1678813787944, 'locations': [{'y': 525, 'x': 150, 'name': 'applebasket'}, {'y': 525, 'x': 150, 'name': 'bananabasket'}, {'name': 'apple', 'y': 570.5, 'x': 131}, {'name': 'apple', 'x': 148, 'y': 570.5}, {'name': 'apple', 'y': 570.5, 'x': 105}, {'name': 'apple', 'y': 570.5, 'x': 145}, {'x': 680, 'y': 570.5, 'name': 'banana'}, {'x': 664, 'y': 570.5, 'name': 'banana'}], 'correct': True, 'attempts': 1, 'fails': 0, 'event': 'success'}",,,,,,,,,,,,,,
rSpQvN7kie1Dogred,"{'dragY': 24, 'dragX': -28, 'event': 'dragend', 'timestamp': 1678569253121}","{'event': 'dragend', 'dragY': 9, 'dragX': 6, 'timestamp': 1678569256138}","{'event': 'dragend', 'dragY': 14, 'dragX': 18, 'timestamp': 1678569257954}","{'dragX': 22, 'dragY': 10, 'timestamp': 1678569259537, 'event': 'dragend'}","{'event': 'dragend', 'dragX': -4, 'timestamp': 1678569261154, 'dragY': 25}","{'dragX': -10, 'event': 'dragend', 'timestamp': 1678569262537, 'dragY': 8}","{'timestamp': 1678569264437, 'dragY': 16, 'dragX': -20, 'event': 'dragend'}","{'event': 'checkcorrect', 'timestamp': 1678569266208, 'attempts': 1, 'correct': True, 'fails': 0, 'locations': [{'y': 525, 'name': 'applebasket', 'x': 150}, {'x': 150, 'name': 'bananabasket', 'y': 525}, {'x': 104, 'name': 'apple', 'y': 570.5}, {'x': 149, 'y': 570.5, 'name': 'apple'}, {'y': 570.5, 'name': 'apple', 'x': 166}, {'name': 'apple', 'y': 570.5, 'x': 160}, {'y': 570.5, 'name': 'banana', 'x': 659}, {'x': 671, 'name': 'banana', 'y': 570.5}]}","{'attempts': 1, 'locations': [{'y': 525, 'x': 150, 'name': 'applebasket'}, {'y': 525, 'x': 150, 'name': 'bananabasket'}, {'name': 'apple', 'y': 570.5, 'x': 104}, {'name': 'apple', 'x': 149, 'y': 570.5}, {'name': 'apple', 'y': 570.5, 'x': 166}, {'y': 570.5, 'x': 160, 'name': 'apple'}, {'y': 570.5, 'name': 'banana', 'x': 659}, {'y': 570.5, 'name': 'banana', 'x': 671}], 'timestamp': 1678569266213, 'fails': 0, 'event': 'success', 'correct': True}",,,,,,,,,,,,,
rT6JXOibGDFePdred,"{'event': 'dragend', 'dragX': -17, 'dragY': 24, 'timestamp': 1678987573668}","{'event': 'dragend', 'dragY': -14, 'timestamp': 1678987574421, 'dragX': -51}","{'dragY': -2, 'dragX': 21, 'event': 'dragend', 'timestamp': 1678987575020}","{'event': 'dragend', 'timestamp': 1678987575677, 'dragY': -2, 'dragX': -29}","{'dragY': 12, 'timestamp': 1678987576350, 'event': 'dragend', 'dragX': -7}","{'event': 'dragend', 'timestamp': 1678987577636, 'dragY': -6, 'dragX': 29}","{'timestamp': 1678987578173, 'correct': True, 'attempts': 1, 'locations': [{'x': 150, 'name': 'applebasket', 'y': 525}, {'x': 150, 'name': 'bananabasket', 'y': 525}, {'x': 175, 'y': 570.5, 'name': 'apple'}, {'y': 570.5, 'x': 138, 'name': 'apple'}, {'x': 139, 'name': 'apple', 'y': 570.5}, {'x': 191, 'y': 570.5, 'name': 'apple'}, {'name': 'banana', 'y': 570.5, 'x': 668}, {'x': 662, 'name': 'banana', 'y': 532.3333333333333}], 'fails': 0, 'event': 'checkcorrect'}","{'locations': [{'x': 150, 'y': 525, 'name': 'applebasket'}, {'name': 'bananabasket', 'x': 150, 'y': 525}, {'y': 570.5, 'x': 175, 'name': 'apple'}, {'x': 138, 'name': 'apple', 'y': 570.5}, {'y': 570.5, 'x': 139, 'name': 'apple'}, {'x': 191, 'name': 'apple', 'y': 570.5}, {'name': 'banana', 'y': 570.5, 'x': 668}, {'name': 'banana', 'x': 662, 'y': 532.3333333333333}], 'correct': True, 'timestamp': 1678987578173, 'attempts': 1, 'fails': 0, 'event': 'success'}",,,,,,,,,,,,,,
ruLinVapIyFBrUpurple,"{'event': 'dragend', 'dragY': 16, 'timestamp': 1678817813945, 'dragX': 10}","{'timestamp': 1678817816685, 'dragY': 12, 'dragX': 22, 'event': 'dragend'}","{'timestamp': 1678817818430, 'event': 'dragend', 'dragY': -22, 'dragX': 6}","{'dragX': -20, 'timestamp': 1678817819825, 'event': 'dragend', 'dragY': 0}","{'timestamp': 1678817821986, 'event': 'dragend', 'dragX': -2, 'dragY': -8}","{'event': 'dragend', 'dragY': 4, 'dragX': 2, 'timestamp': 1678817823885}","{'fails': 0, 'correct': True, 'attempts': 1, 'event': 'checkcorrect', 'timestamp': 1678817825784, 'locations': [{'y': 525, 'x': 150, 'name': 'applebasket'}, {'x': 150, 'name': 'bananabasket', 'y': 525}, {'y': 570.5, 'name': 'apple', 'x': 107}, {'x': 184, 'y': 570.5, 'name': 'apple'}, {'x': 175, 'name': 'apple', 'y': 570.5}, {'name': 'apple', 'x': 165, 'y': 570.5}, {'name': 'banana', 'x': 675, 'y': 570.5}, {'name': 'banana', 'x': 647, 'y': 570.5}]}","{'fails': 0, 'attempts': 1, 'timestamp': 1678817825809, 'correct': True, 'event': 'success', 'locations': [{'y': 525, 'x': 150, 'name': 'applebasket'}, {'name': 'bananabasket', 'x': 150, 'y': 525}, {'name': 'apple', 'x': 107, 'y': 570.5}, {'name': 'apple', 'y': 570.5, 'x': 184}, {'y': 570.5, 'x': 175, 'name': 'apple'}, {'y': 570.5, 'name': 'apple', 'x': 165}, {'name': 'banana', 'y': 570.5, 'x': 675}, {'y': 570.5, 'name': 'banana', 'x': 647}]}",,,,,,,,,,,,,,
rvwiE1fqBe9AM9purple,"{'event': 'dragend', 'dragY': 14, 'dragX': -13, 'timestamp': 1679410146901}","{'dragX': -27, 'dragY': -4, 'timestamp': 1679410148708, 'event': 'dragend'}","{'timestamp': 1679410149965, 'dragY': -10, 'event': 'dragend', 'dragX': 11}","{'timestamp': 1679410151460, 'dragX': -13, 'dragY': 22, 'event': 'dragend'}","{'dragX': 23, 'event': 'dragend', 'dragY': 16, 'timestamp': 1679410152797}","{'timestamp': 1679410154120, 'dragY': 12, 'event': 'dragend', 'dragX': -33}","{'correct': True, 'attempts': 1, 'fails': 0, 'locations': [{'x': 150, 'y': 525, 'name': 'applebasket'}, {'y': 525, 'name': 'bananabasket', 'x': 150}, {'y': 570.5, 'name': 'apple', 'x': 142}, {'name': 'apple', 'x': 182, 'y': 570.5}, {'name': 'apple', 'x': 128, 'y': 570.5}, {'x': 124, 'y': 570.5, 'name': 'apple'}, {'x': 691, 'name': 'banana', 'y': 570.5}, {'x': 674, 'name': 'banana', 'y': 570.5}], 'event': 'checkcorrect', 'timestamp': 1679410156067}","{'timestamp': 1679410156071, 'correct': True, 'event': 'success', 'attempts': 1, 'locations': [{'x': 150, 'name': 'applebasket', 'y': 525}, {'x': 150, 'name': 'bananabasket', 'y': 525}, {'name': 'apple', 'x': 142, 'y': 570.5}, {'x': 182, 'y': 570.5, 'name': 'apple'}, {'x': 128, 'name': 'apple', 'y': 570.5}, {'x': 124, 'y': 570.5, 'name': 'apple'}, {'name': 'banana', 'x': 691, 'y': 570.5}, {'y': 570.5, 'name': 'banana', 'x': 674}], 'fails': 0}",,,,,,,,,,,,,,
s1AGWI2BmMFuFjred,"{'dragY': 32, 'event': 'dragend', 'timestamp': 1678470937426, 'dragX': -5.20001220703125}","{'dragY': 22, 'dragX': -23.20001220703125, 'timestamp': 1678470938721, 'event': 'dragend'}","{'dragY': 10, 'dragX': 38.79998779296875, 'event': 'dragend', 'timestamp': 1678470939640}","{'timestamp': 1678470940668, 'dragX': 20.79998779296875, 'dragY': 20, 'event': 'dragend'}","{'dragY': 34, 'timestamp': 1678470941728, 'dragX': -25.20001220703125, 'event': 'dragend'}","{'dragX': -3.20001220703125, 'event': 'dragend', 'dragY': -2, 'timestamp': 1678470942690}","{'correct': True, 'event': 'checkcorrect', 'fails': 0, 'timestamp': 1678470943767, 'locations': [{'name': 'applebasket', 'y': 525, 'x': 150}, {'name': 'bananabasket', 'x': 150, 'y': 525}, {'name': 'apple', 'y': 570.5, 'x': 141}, {'name': 'apple', 'x': 141, 'y': 570.5}, {'x': 111, 'y': 570.5, 'name': 'apple'}, {'x': 156, 'name': 'apple', 'y': 570.5}, {'name': 'banana', 'y': 570.5, 'x': 708}, {'y': 570.5, 'name': 'banana', 'x': 660}], 'attempts': 1}","{'timestamp': 1678470943771, 'event': 'success', 'attempts': 1, 'fails': 0, 'locations': [{'y': 525, 'x': 150, 'name': 'applebasket'}, {'name': 'bananabasket', 'y': 525, 'x': 150}, {'y': 570.5, 'x': 141, 'name': 'apple'}, {'x': 141, 'name': 'apple', 'y': 570.5}, {'x': 111, 'y': 570.5, 'name': 'apple'}, {'y': 570.5, 'name': 'apple', 'x': 156}, {'x': 708, 'name': 'banana', 'y': 570.5}, {'name': 'banana', 'x': 660, 'y': 570.5}], 'correct': True}",,,,,,,,,,,,,,
s1l3iQC1AEnUJ5red,"{'event': 'dragend', 'timestamp': 1678914149049, 'dragY': 4, 'dragX': -13}","{'dragY': 16, 'event': 'dragend', 'dragX': -9, 'timestamp': 1678914150468}","{'event': 'dragend', 'dragY': 10, 'timestamp': 1678914152607, 'dragX': -11}","{'event': 'dragend', 'dragX': 41, 'dragY': -2, 'timestamp': 1678914154263}","{'event': 'dragend', 'dragY': -14, 'timestamp': 1678914155731, 'dragX': -1}","{'dragX': -7, 'event': 'dragend', 'timestamp': 1678914157251, 'dragY': -16}","{'locations': [{'y': 525, 'x': 150, 'name': 'applebasket'}, {'y': 525, 'name': 'bananabasket', 'x': 150}, {'y': 570.5, 'x': 148, 'name': 'apple'}, {'name': 'apple', 'x': 115, 'y': 570.5}, {'y': 570.5, 'x': 137, 'name': 'apple'}, {'y': 570.5, 'name': 'apple', 'x': 118}, {'name': 'banana', 'y': 570.5, 'x': 659}, {'y': 570.5, 'x': 648, 'name': 'banana'}], 'attempts': 1, 'fails': 0, 'correct': True, 'event': 'checkcorrect', 'timestamp': 1678914158724}","{'attempts': 1, 'correct': True, 'fails': 0, 'locations': [{'y': 525, 'x': 150, 'name': 'applebasket'}, {'name': 'bananabasket', 'y': 525, 'x': 150}, {'y': 570.5, 'x': 148, 'name': 'apple'}, {'y': 570.5, 'x': 115, 'name': 'apple'}, {'y': 570.5, 'name': 'apple', 'x': 137}, {'x': 118, 'y': 570.5, 'name': 'apple'}, {'x': 659, 'name': 'banana', 'y': 570.5}, {'y': 570.5, 'name': 'banana', 'x': 648}], 'event': 'success', 'timestamp': 1678914158736}",,,,,,,,,,,,,,
sHlPosOc3ofSEMpurple,"{'dragX': -7.1666259765625, 'event': 'dragend', 'timestamp': 1678823272544, 'dragY': 56.989585876464844}","{'event': 'dragend', 'dragX': 10.8333740234375, 'dragY': -6.010414123535156, 'timestamp': 1678823274174}","{'timestamp': 1678823275718, 'event': 'dragend', 'dragY': -4.010414123535156, 'dragX': 6.8333740234375}","{'dragY': 5.989585876464844, 'timestamp': 1678823277485, 'dragX': 10.8333740234375, 'event': 'dragend'}","{'dragY': -13.177070617675781, 'timestamp': 1678823279763, 'event': 'dragend', 'dragX': -24.1666259765625}","{'dragX': 34.166748046875, 'event': 'dragend', 'timestamp': 1678823280943, 'dragY': -16.510414123535156}","{'correct': True, 'locations': [{'x': 150, 'name': 'applebasket', 'y': 525}, {'x': 150, 'y': 525, 'name': 'bananabasket'}, {'y': 570.5, 'x': 138, 'name': 'apple'}, {'name': 'apple', 'y': 570.5, 'x': 178}, {'y': 570.5, 'name': 'apple', 'x': 157.49993896484375}, {'name': 'apple', 'y': 570.5, 'x': 152}, {'x': 635, 'y': 570.5, 'name': 'banana'}, {'y': 570.5, 'name': 'banana', 'x': 681.6666259765625}], 'timestamp': 1678823282716, 'fails': 0, 'event': 'checkcorrect', 'attempts': 1}","{'correct': True, 'event': 'success', 'timestamp': 1678823282724, 'attempts': 1, 'locations': [{'name': 'applebasket', 'x': 150, 'y': 525}, {'x': 150, 'y': 525, 'name': 'bananabasket'}, {'x': 138, 'y': 570.5, 'name': 'apple'}, {'x': 178, 'y': 570.5, 'name': 'apple'}, {'name': 'apple', 'x': 157.49993896484375, 'y': 570.5}, {'x': 152, 'y': 570.5, 'name': 'apple'}, {'name': 'banana', 'x': 635, 'y': 570.5}, {'x': 681.6666259765625, 'name': 'banana', 'y': 570.5}], 'fails': 0}",,,,,,,,,,,,,,
sQEPerAS4yJ951purple,"{'timestamp': 1679336577498, 'dragX': 0, 'event': 'dragend', 'dragY': 14}","{'timestamp': 1679336578905, 'dragY': 6, 'dragX': 10, 'event': 'dragend'}","{'timestamp': 1679336580648, 'dragX': 16, 'event': 'dragend', 'dragY': 4}","{'timestamp': 1679336581987, 'dragY': 14, 'dragX': 14, 'event': 'dragend'}","{'dragX': 32, 'dragY': 4, 'timestamp': 1679336583461, 'event': 'dragend'}","{'timestamp': 1679336585496, 'dragX': 4, 'event': 'dragend', 'dragY': 16}","{'locations': [{'name': 'applebasket', 'x': 150, 'y': 525}, {'x': 150, 'y': 525, 'name': 'bananabasket'}, {'name': 'apple', 'x': 156, 'y': 570.5}, {'name': 'apple', 'y': 570.5, 'x': 141}, {'name': 'apple', 'x': 126, 'y': 570.5}, {'x': 155, 'name': 'apple', 'y': 570.5}, {'x': 662, 'y': 570.5, 'name': 'banana'}, {'y': 570.5, 'name': 'banana', 'x': 652}], 'event': 'checkcorrect', 'timestamp': 1679336587504, 'attempts': 1, 'correct': True, 'fails': 0}","{'timestamp': 1679336587512, 'correct': True, 'attempts': 1, 'event': 'success', 'fails': 0, 'locations': [{'name': 'applebasket', 'y': 525, 'x': 150}, {'name': 'bananabasket', 'y': 525, 'x': 150}, {'y': 570.5, 'x': 156, 'name': 'apple'}, {'x': 141, 'y': 570.5, 'name': 'apple'}, {'x': 126, 'name': 'apple', 'y': 570.5}, {'name': 'apple', 'y': 570.5, 'x': 155}, {'name': 'banana', 'y': 570.5, 'x': 662}, {'y': 570.5, 'name': 'banana', 'x': 652}]}",,,,,,,,,,,,,,
sSDj42w2GOzQgpred,"{'dragX': 25, 'event': 'dragend', 'dragY': 22, 'timestamp': 1678817825636}","{'event': 'dragend', 'timestamp': 1678817827117, 'dragX': -19, 'dragY': 28}","{'dragX': 11, 'timestamp': 1678817829033, 'dragY': 18, 'event': 'dragend'}","{'event': 'dragend', 'dragX': 19, 'timestamp': 1678817830747, 'dragY': -14}","{'timestamp': 1678817832235, 'event': 'dragend', 'dragY': 36, 'dragX': -9}","{'dragY': 10, 'dragX': -1, 'event': 'dragend', 'timestamp': 1678817834220}","{'attempts': 1, 'fails': 0, 'event': 'checkcorrect', 'correct': True, 'timestamp': 1678817835143, 'locations': [{'x': 150, 'name': 'applebasket', 'y': 525}, {'y': 525, 'x': 150, 'name': 'bananabasket'}, {'y': 570.5, 'x': 161, 'name': 'apple'}, {'y': 570.5, 'name': 'apple', 'x': 126}, {'x': 177, 'y': 570.5, 'name': 'apple'}, {'x': 165, 'name': 'apple', 'y': 570.5}, {'y': 570.5, 'x': 656, 'name': 'banana'}, {'x': 624, 'y': 570.5, 'name': 'banana'}]}","{'event': 'success', 'locations': [{'y': 525, 'name': 'applebasket', 'x': 150}, {'name': 'bananabasket', 'y': 525, 'x': 150}, {'y': 570.5, 'name': 'apple', 'x': 161}, {'x': 126, 'name': 'apple', 'y': 570.5}, {'name': 'apple', 'y': 570.5, 'x': 177}, {'y': 570.5, 'name': 'apple', 'x': 165}, {'name': 'banana', 'x': 656, 'y': 570.5}, {'name': 'banana', 'x': 624, 'y': 570.5}], 'fails': 0, 'attempts': 1, 'timestamp': 1678817835149, 'correct': True}",,,,,,,,,,,,,,
sUySWjJjb9YD4Ired,"{'event': 'dragend', 'timestamp': 1678904405015, 'dragX': 13, 'dragY': 8}","{'event': 'dragend', 'dragY': -12, 'dragX': 3, 'timestamp': 1678904406666}","{'dragY': 18, 'dragX': 9, 'event': 'dragend', 'timestamp': 1678904408350}","{'timestamp': 1678904410285, 'dragY': -36, 'dragX': 25, 'event': 'dragend'}","{'timestamp': 1678904411846, 'dragX': 27, 'dragY': -16, 'event': 'dragend'}","{'event': 'dragend', 'dragY': -12, 'timestamp': 1678904413376, 'dragX': 1}","{'event': 'checkcorrect', 'fails': 0, 'locations': [{'name': 'applebasket', 'y': 525, 'x': 150}, {'name': 'bananabasket', 'y': 525, 'x': 150}, {'x': 168, 'y': 570.5, 'name': 'apple'}, {'y': 570.5, 'name': 'apple', 'x': 150}, {'name': 'apple', 'x': 121, 'y': 570.5}, {'name': 'apple', 'x': 160, 'y': 570.5}, {'name': 'banana', 'y': 570.5, 'x': 689}, {'y': 570.5, 'x': 681, 'name': 'banana'}], 'correct': True, 'timestamp': 1678904414926, 'attempts': 1}","{'timestamp': 1678904414930, 'correct': True, 'locations': [{'y': 525, 'name': 'applebasket', 'x': 150}, {'name': 'bananabasket', 'y': 525, 'x': 150}, {'y': 570.5, 'x': 168, 'name': 'apple'}, {'x': 150, 'name': 'apple', 'y': 570.5}, {'name': 'apple', 'x': 121, 'y': 570.5}, {'y': 570.5, 'x': 160, 'name': 'apple'}, {'y': 570.5, 'x': 689, 'name': 'banana'}, {'x': 681, 'name': 'banana', 'y': 570.5}], 'event': 'success', 'attempts': 1, 'fails': 0}",,,,,,,,,,,,,,
sdNusyrc7WKwEnpurple,"{'dragY': 18, 'timestamp': 1678988098962, 'event': 'dragend', 'dragX': 19}","{'dragY': 14, 'event': 'dragend', 'timestamp': 1678988100403, 'dragX': 35}","{'event': 'dragend', 'dragX': 29, 'timestamp': 1678988101478, 'dragY': -2}","{'timestamp': 1678988102828, 'dragY': -40, 'event': 'dragend', 'dragX': 11}","{'event': 'dragend', 'dragY': 50, 'dragX': 31, 'timestamp': 1678988103752}","{'event': 'dragend', 'dragX': 33, 'timestamp': 1678988105218, 'dragY': 50}","{'event': 'checkcorrect', 'attempts': 1, 'correct': True, 'locations': [{'y': 525, 'name': 'applebasket', 'x': 150}, {'y': 525, 'name': 'bananabasket', 'x': 150}, {'name': 'apple', 'y': 570.5, 'x': 138}, {'y': 570.5, 'x': 112, 'name': 'apple'}, {'x': 154, 'y': 570.5, 'name': 'apple'}, {'y': 570.5, 'x': 149, 'name': 'apple'}, {'x': 685, 'y': 570.5, 'name': 'banana'}, {'y': 570.5, 'name': 'banana', 'x': 638}], 'timestamp': 1678988106346, 'fails': 0}","{'timestamp': 1678988106350, 'fails': 0, 'correct': True, 'locations': [{'x': 150, 'name': 'applebasket', 'y': 525}, {'x': 150, 'y': 525, 'name': 'bananabasket'}, {'name': 'apple', 'x': 138, 'y': 570.5}, {'y': 570.5, 'x': 112, 'name': 'apple'}, {'name': 'apple', 'x': 154, 'y': 570.5}, {'name': 'apple', 'x': 149, 'y': 570.5}, {'x': 685, 'name': 'banana', 'y': 570.5}, {'y': 570.5, 'x': 638, 'name': 'banana'}], 'event': 'success', 'attempts': 1}",,,,,,,,,,,,,,
t6L8f69NEHDL7Vred,"{'timestamp': 1678470969247, 'event': 'dragend', 'dragX': 9, 'dragY': 28}","{'timestamp': 1678470971765, 'dragX': 19, 'event': 'dragend', 'dragY': -38}","{'timestamp': 1678470974332, 'event': 'dragend', 'dragY': 16, 'dragX': 7}","{'dragX': 41, 'timestamp': 1678470977467, 'dragY': 6, 'event': 'dragend'}","{'timestamp': 1678470980668, 'dragY': 8, 'dragX': 37, 'event': 'dragend'}","{'event': 'dragend', 'dragX': -17, 'timestamp': 1678470983602, 'dragY': 20}","{'event': 'checkcorrect', 'correct': True, 'locations': [{'y': 525, 'x': 150, 'name': 'applebasket'}, {'y': 525, 'name': 'bananabasket', 'x': 150}, {'y': 570.5, 'x': 162, 'name': 'apple'}, {'y': 570.5, 'name': 'apple', 'x': 174}, {'name': 'apple', 'x': 197, 'y': 570.5}, {'name': 'apple', 'y': 570.5, 'x': 145}, {'x': 613, 'y': 570.5, 'name': 'banana'}, {'x': 698, 'name': 'banana', 'y': 570.5}], 'fails': 0, 'attempts': 1, 'timestamp': 1678470985240}","{'event': 'success', 'attempts': 1, 'correct': True, 'timestamp': 1678470985244, 'locations': [{'name': 'applebasket', 'y': 525, 'x': 150}, {'name': 'bananabasket', 'x': 150, 'y': 525}, {'name': 'apple', 'x': 162, 'y': 570.5}, {'name': 'apple', 'x': 174, 'y': 570.5}, {'y': 570.5, 'name': 'apple', 'x': 197}, {'name': 'apple', 'y': 570.5, 'x': 145}, {'x': 613, 'y': 570.5, 'name': 'banana'}, {'name': 'banana', 'y': 570.5, 'x': 698}], 'fails': 0}",,,,,,,,,,,,,,
